Pavo arvejado,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Arvejas,,10,g,8.4,0.6,1.4,0.3,0.1
Cebolla,,7,g,3,0.1,0.7,0,0
Pavo,,40,g,49,8.8,0.5,0,1.3
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,,,90.2,9.5,3.1,0.4,4.4
Pollo en salsa,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Salsa tomate,,10,g,4.8,0.1,1,0,0
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,,,89.6,9.1,2.9,0.1,4.6
Pollo a la jardinera,,,,,,,,
Aceite,,3,ml,26.9,0,3,0,0
Arvejas,,5,g,4.2,0.3,0,0.1,0.7
Cebolla,,5,g,2.2,0,0,0,0.5
Choclos,,5,g,6,0.2,0.1,0.1,1.1
Pollo,,40,g,52.1,8.9,1.5,0,0.7
Porotos verdes,,5,g,1.5,0.1,0,0.1,0.2
Zanahoria,,5,g,2,0,0,0,0.4
TOTAL,,,,91.3,9.5,4.6,0.2,3
Lasaña /ss blanca pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,10,g,4.3,0.1,1,0.1,0
Lasaña,,25,g,87.5,3.1,18.7,0.1,0.1
Leche 12%  MG ,,4,g,16.7,1.2,1.8,0,0.5
Maicena,,3,g,10.5,0,2.6,0,0
Margarina,,2,g,11,0,0,0,1.2
Pavo,,40,g,49,8.8,0.5,0,1.3
Queso gauda,,10,g,35.1,2.5,0.5,0,2.6
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,254,15.8,25.9,0.2,9.7
Lasaña /ss blanca pollo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,10,g,4.3,0.1,1,0.1,0
Lasaña,,25,g,87.5,3.1,18.7,0.1,0.1
Leche 12%  MG ,,4,g,16.7,1.2,1.8,0,0.5
Maicena,,3,g,10.5,0,2.6,0,0
Margarina,,2,g,11,0,0,0,1.2
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Queso rallado,,1,g,4.6,0.3,0.1,0,0.3
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,226.6,13.7,25.6,0.2,7.7
Caracolitos al huevo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Coditos,,35,g,122.5,4.3,26.1,0.1,0.1
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
TOTAL,,,,181.7,6.9,27.6,0.1,4.8
Lasaña /ss boloñesa pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,10,g,4.3,0.1,1,0.1,0
Lasaña,,25,g,0,0,0,0,0
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
Maicena,,2,g,7,0,1.7,0,0
Pavo,,40,g,49,8.8,0.5,0,1.3
Queso rallado,,1,g,4.6,0.3,0.1,0,0.3
Salsa tomate,,10,g,4.8,0.1,1,0,0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,118,10,6,0.2,6
Corbatitas al gratín /pavo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Corbatitas,,35,g,0,0,0,0,0
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
Pavo,,40,g,49,8.8,0.5,0,1.3
Queso rallado,,1,g,4.6,0.3,0.1,0,0.3
TOTAL,,,,112.9,11.8,2.1,0,6.4
Corbatitas al gratín /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Corbatitas,,35,g,0,0,0,0,0
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Queso rallado,,1,g,4.6,0.3,0.1,0,0.3
TOTAL,,,,115.9,11.9,2.3,0,6.6
Fideos al huevo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Corbatitas,,35,g,122.5,4.3,26.1,0.1,0.1
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
TOTAL,,,,181.7,6.9,27.6,0.1,4.8
Corbatitas al huevo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Corbatitas,,35,g,122.5,4.3,26.1,0.1,0.1
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
TOTAL,,,,181.7,6.9,27.6,0.1,4.8
Albóndiga pavo en salsa,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Huevo,,15,g,24,2,0.6,0,1.5
Pan,,5,g,0,0,0,0,0
Pavo,,40,g,49,8.8,0.5,0,1.3
Salsa tomate,,10,g,4.8,0.1,1,0,0
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,87,,110.6,11,3.3,0.1,5.9
Pollo a la crema,,,,,,,,
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Aceite,,3,cc,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Crema leche,,5,g,12.5,0.1,0.2,0,1.3
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,62,,97.3,9.2,2.1,0.1,5.8
Pavo,,,,,,,,
Aceite,,1,ml,9,0,0,0,1
Pavo,,40,g,49,8.8,0.5,0,1.3
TOTAL,,,,58,8.8,0.5,0,2.3
Pollo al jugo,,,,,,,,
Aceite,,2,ml,17.9,0,0,0,2
Cebolla,,10,g,4.3,0.1,1,0.1,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Harina,,5,g,17.4,0.4,3.8,0,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,67,,95.8,9.5,6.3,0.2,3.6
Pollo a la plancha,,,,,,,,
Aceite,,2,ml,17.9,0,0,0,2
Pollo,,40,g,52.1,8.9,0.7,0,1.5
TOTAL,,42,,70,8.9,0.7,0,3.5
Salsa blanca /pollo,,,,,,,,
Aceite,,0,ml,0,0,0,0,0
Consome,,50,ml,,,,,
Leche 12%  MG ,,5,g,20.8,1.6,2.3,0,0.6
Maicena,,3,g,10.5,0,2.6,0,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
TOTAL,,,,83.4,10.5,5.6,0,2.1
Salsa Alfredo,,,,,,,,
Leche 12%  MG ,,5,g,20.8,1.6,2.3,0,0.6
Maicena,,3,g,10.5,0,2.6,0,0
Queso gauda,,10,g,35.1,2.5,0.5,0,2.6
Jamón,,20,g,24.6,3.8,0.1,0,1
Queso rallado,,1,g,4.6,0.3,0.1,0,0.3
TOTAL,,,,95.7,8.1,5.6,0,4.5
Huevo revuelto,,,,,,,,
Aceite,,1,ml,9,0,0,0,1
Huevo,,25,g,40,3.4,1,0,2.5
TOTAL,,,,49,3.4,1,0,3.5
Huevo duro (1/2),,,,,,,,
Huevo,,25,g,40,3.4,1,0,2.5
TOTAL,,,,40,3.4,1,0,2.5
Tomaticán /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Choclos,,7,g,8.4,0.3,1.6,0.1,0.1
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Salsa tomate,,7,g,3.3,0.1,0.7,0,0
Tomate,,30,g,5.9,0.2,1,0.2,0.1
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,,,104.6,9.8,5.5,0.5,4.8
Tomaticán /huevo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Choclos,,7,g,8.4,0.3,1.6,0.1,0.1
Huevo,,15,g,24,2,0.6,0,1.5
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Tomate,,30,g,5.9,0.2,1,0.2,0.1
Zanahoria,,7,g,2.8,0.1,0.6,0,0
TOTAL,,,,73.2,2.8,4.7,0.4,4.8
Carbonada verd /pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,7,g,3,0.1,0.7,0,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Fideos cabellos,,12,g,42,1.5,9,0,0
Papa,,70,g,61.5,1.8,13.3,1.4,0.1
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Pavo,,30,g,36.8,6.6,0.4,0,1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,180,,207.5,10.6,28.8,2,5.5
Carbonada verd /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Fideos cabellos,,12,g,42,1.5,9,0,0
Papa,,90,g,79,2.3,17.1,1.8,0.2
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Pollo,,30,g,39.1,6.7,0.5,0,1.1
Zanahoria,,12,g,4.9,0.1,1,0.1,0.1
Zapallo,,20,g,6.8,0,1.4,0.2,0.1
TOTAL,,,,216.7,11.3,32.3,2.4,4.7
Estofado verd /pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,12,g,5.2,0.1,1.2,0.1,0
Papa,,150,g,131.7,3.8,28.5,3,0.3
Pavo,,40,g,49,8.8,0.5,0,1.3
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,241.2,13.1,33.9,3.6,5.9
Estofado verd /pollo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,12,g,5.2,0.1,1.2,0.1,0
Papa,,150,g,131.7,3.8,28.5,3,0.3
Pollo,,30,g,39.1,6.7,0.5,0,1.1
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,231.3,11,33.9,3.6,5.7
Cazuela albóndiga pavo,,,,,,,,
Aceite,,4,cc,35.9,0,0,0,4
Fideos cabellos,,7,g,24.5,0.9,5.2,0,0
Huevo,,15,g,24,2,0.6,0,1.5
Pan,,5,g,0,0,0,0,0
Papa,,100,g,87.8,2.5,19,2,0.2
Pavo,,30,g,36.8,6.6,0.4,0,1
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Zanahoria,,7,g,2.8,0.1,0.6,0,0
Zapallo,,20,g,6.8,0,1.4,0.2,0.1
TOTAL,,,,220.8,12.2,27.5,2.3,6.9
Cazuela de pavo ,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Arroz,,12,g,42.2,0.8,9.6,0,0.1
Papa,,100,g,87.8,2.5,19,2,0.2
Pavo,,40,g,49,8.8,0.5,0,1.3
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,20,g,6.8,0,1.4,0.2,0.1
TOTAL,,,,227.9,12.4,31.6,2.4,5.8
Cazuela de pollo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Fideos cabellos,,10,g,35,1.2,7.5,0,0
Papa,,100,g,87.8,2.5,19,2,0.2
Pollo,,30,g,39.1,6.7,0.5,0,1.1
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0
Zanahoria,,7,g,2.8,0.1,0.6,0,0
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,213,10.7,30,2.4,5.6
Tomate relleno /pollo,,,,,,,,
Cilantro,,,g,0,0,0,0,0
Mayonesa,,2,ml,12.4,0,0.2,0,1.3
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Tomate,,50,g,9.8,0.4,1.6,0.3,0.2
TOTAL,,42,,64.5,8.9,0.9,0,2.8
Charquicán verd /pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Acelga,,10,g,2.9,0.1,0.5,0.1,0
Cebolla,,10,g,4.3,0.1,1,0.1,0
Papa,,120,g,105.4,3,22.8,2.4,0.2
Pavo,,30,g,36.8,6.6,0.4,0,1
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,20,g,6.8,0,1.4,0.2,0.1
TOTAL,,,,208.1,10.4,29.1,2.9,5.6
Arroz jardinera /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Arroz,,35,g,123.1,2.2,27.9,0.1,0.3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Pollo,,30,g,39.1,6.7,0.5,0,1.1
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,212.4,9.8,32.9,0.5,4.6
Arroz jardinera /pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Arroz,,35,g,123.1,2.2,27.9,0.1,0.3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Pavo,,40,g,49,8.8,0.5,0,1.3
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,231.3,11.9,32.9,0.5,5.8
Arroz jardinera /vacuno,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Arroz,,35,g,123.1,2.2,27.9,0.1,0.3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Porotos verdes,,30,g,9.2,0.7,1.4,0.5,0.1
Vacuno,,10,g,13,2.4,0.2,0,0.3
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,109,,201.4,5.9,33.5,0.8,4.9
Charquicán verd /pollo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Acelga,,10,g,2.9,0.1,0.5,0.1,0
Cebolla,,10,g,4.3,0.1,1,0.1,0
Papa,,120,g,105.4,3,22.8,2.4,0.2
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,20,g,6.8,0,1.4,0.2,0.1
TOTAL,,,,223.4,12.7,29.4,2.9,6.1
Pastel de papa /pavo,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,10,g,4.3,0.1,1,0.1,0
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
Margarina,,2,g,11,0,0,0,1.2
Papa,,120,g,105.4,3,22.8,2.4,0.2
Pavo,,30,g,36.8,6.6,0.4,0,1
TOTAL,,183,,225.7,12.3,25.6,2.5,8.2
Chapsui verduras /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Brócoli,,15,g,6.1,0.5,0.9,0.2,0
Cebolla,,10,g,4.3,0.1,1,0.1,0
Coliflor,,15,g,5.9,0.4,0.9,0.2,0.1
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,99.4,10,4.2,0.5,4.7
Guiso verduras /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo italiano,,20,g,3.4,0.3,0.5,0.1,0.1
TOTAL,,103,,105.8,10,5.7,0.5,4.8
Salsa boloñesa /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Salsa tomate,,15,g,7.1,0.2,1.5,0.1,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,78,,94.5,9.2,4,0.2,4.6
Salsa boloñesa /pavo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Pavo,,40,g,49,8.8,0.5,0,1.3
Salsa tomate,,15,g,7.1,0.2,1.5,0.1,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,78,,91.4,9.1,3.8,0.2,4.4
Guiso acelgas /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Acelga,,30,g,8.8,0.4,1.5,0.3,0.1
Cebolla,,10,g,4.3,0.1,1,0.1,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,,,96.1,9.5,4,0.4,4.7
Guiso zapallo ital /pollo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,10,g,4.3,0.1,1,0.1,0
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo italiano,,30,g,5.1,0.4,0.7,0.2,0.1
,,,,,,,,
TOTAL,,,,92.5,9.5,3.1,0.3,4.7
Guiso verduras /huevo,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Cebolla,,7,g,3,0.1,0.7,0,0
Choclos,,7,g,8.4,0.3,1.6,0.1,0.1
Huevo,,15,g,24,2,0.6,0,1.5
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0
Zanahoria,,7,g,2.8,0.1,0.6,0,0
Zapallo italiano,,20,g,3.4,0.3,0.5,0.1,0.1
TOTAL,,69,,71.6,2.9,4.4,0.4,4.7
Hamburguesa pavo casera,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Huevo,,10,g,16,1.4,0.4,0,1
Pan ,,5,g,13.6,0.3,3,0,0
Pavo,,40,g,49,8.8,0.5,0,1.3
,,,,,,,,
,,,,,,,,
TOTAL,,,,105.5,10.5,3.9,0,5.3
Arvejado de pollo /papas ,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,12,g,5.2,0.1,1.2,0.1,0
Papa,,120,g,105.4,3,22.8,2.4,0.2
Pollo,,40,g,52.1,8.9,0.7,0,1.5
Arvejas,,15,g,12.6,0.9,2.1,0.4,0.1
Zanahoria,,12,g,4.9,0.1,1,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,226.3,13.1,29.8,3.2,6.1
Pastel zap italiano /pollo al gratín,,,,,,,,
Aceite,,4,ml,35.9,0,0,0,4
Cebolla,,7,g,3,0.1,0.7,0,0
Huevo,,15,g,24,2,0.6,0,1.5
Leche 12%  MG ,,2,g,8.3,0.6,0.9,0,0.2
Pan ,,20,g,54.4,1.3,12,0.1,0.1
Queso gauda,,10,g,35.1,2.5,0.5,0,2.6
pollo,,30,g,39.1,6.7,0.5,0,1.1
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Zapallo italiano,,200,g,34.2,2.6,4.6,1.2,0.6
TOTAL,,308,,242.1,15.9,21.4,1.5,10.3
Omelette espinacas,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Huevo,,50,g,80,6.8,2,0,5
Espinacas,,15,g,5.3,0.3,0.8,0.1,0.1
Cebolla,,5,g,2.2,0,0.5,0,0
TOTAL,,73,,112.3,7,2.8,0.1,8.1
Omelette espárragos,,,,,,,,
Aceite,,3,ml,26.9,0,0,0,3
Huevo,,50,g,80,6.8,2,0,5
Esparragos,,20,g,0,0,0,0,0
Cebolla,,5,g,2.2,0,0.5,0,0
TOTAL,,78,,109.1,6.8,2.5,0,8